customer_id,company_name,industry,company_size,country_code,country_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,plan_name,plan_tier,current_sub_status,current_mrr,total_events,total_sessions,avg_session_duration,distinct_features,total_ltv,ticket_count,escalated_tickets,avg_satisfaction,onboarding_steps_completed,is_churned,segment,segment_name,high_engagement,recency_days
755,VertexOps,Marketing,large,US,United States,2024-11-14,paid_ads,True,,,9.0,Free,free,active,0.0,39,25,1020.6410256410256,13,1936.76,5.0,0.0,,4.0,0,3,Steady Users,0,197
756,Core AI,Education,medium,GB,United Kingdom,2024-07-28,referral,True,,,8.0,Free,free,active,0.0,35,25,1166.0,12,5041.05,7.0,1.0,3.0,4.0,0,0,At-Risk / Dormant,0,289
757,Link Stack,Technology,enterprise,US,United States,2025-08-23,partner,True,,,,Professional Plus,professional,active,49.17,39,27,1091.4871794871794,14,521.8,6.0,1.0,3.5,4.0,0,1,Engaged Free/Low-Tier,0,214
758,VineHub,Education,small,AU,Australia,2025-05-05,event,False,2025-07-12 16:27:14,No longer needed,,Professional Plus,professional,cancelled,49.17,37,30,1473.2972972972973,14,904.84,4.0,0.0,4.0,4.0,1,1,Engaged Free/Low-Tier,0,202
759,LinkStudio,Logistics,medium,CA,Canada,2024-07-04,organic,True,,,,Free,free,active,0.0,33,22,1259.6666666666667,13,901.3299999999999,5.0,0.0,4.0,3.0,0,3,Steady Users,0,198
760,SyncSoftware,Media,medium,FR,France,2023-09-25,paid_ads,False,2024-01-22 13:18:50,Outgrew the platform,,Starter Plus,starter,cancelled,19.0,35,28,1476.6857142857143,14,2910.2,4.0,0.0,5.0,4.0,1,2,Steady Users,0,208
761,EchoDigital,Marketing,small,BR,Brazil,2025-06-09,organic,True,,,7.0,Starter,starter,active,12.0,41,30,1529.6829268292684,14,1055.46,9.0,1.0,2.5,3.0,0,1,Engaged Free/Low-Tier,0,174
762,Wave Cloud,Finance,medium,JP,Japan,2024-12-12,event,True,,,9.0,Starter Plus,starter,active,19.0,42,35,1513.7857142857142,13,242.76,7.0,0.0,2.0,6.0,0,1,Engaged Free/Low-Tier,1,177
763,CloudPlatform,Telecommunications,medium,US,United States,2023-06-17,partner,True,,,,Enterprise,enterprise,active,99.0,33,20,893.1818181818181,14,3081.31,2.0,0.0,,2.0,0,2,Steady Users,0,186
764,Quest Works,Insurance,small,US,United States,2024-04-16,event,False,2024-09-07 13:25:54,Missing features,,Professional Plus,professional,cancelled,53.1,32,22,1376.125,12,3695.6099999999997,2.0,0.0,5.0,5.0,1,0,At-Risk / Dormant,0,244
765,Nova Corp,Healthcare,large,GB,United Kingdom,2023-12-19,referral,False,2025-03-20 01:33:24,,1.0,Free,free,cancelled,0.0,46,40,1478.3695652173913,14,2871.7,5.0,0.0,3.5,3.0,1,2,Steady Users,1,177
766,QuestLogic,Legal,small,US,United States,2025-07-08,organic,True,,,,Professional Plus,professional,active,59.0,31,26,1360.2903225806451,13,2533.31,5.0,0.0,3.5,4.0,0,3,Steady Users,0,185
767,Mist Solutions,Insurance,small,IN,India,2024-10-23,event,True,,,2.0,Enterprise Custom,enterprise,active,199.0,44,33,1652.7954545454545,13,915.8499999999999,6.0,0.0,3.0,3.0,0,1,Engaged Free/Low-Tier,1,204
768,BeamTech,Logistics,small,AU,Australia,2025-09-08,referral,True,,,7.0,Starter Plus,starter,active,15.83,30,25,1691.9666666666667,11,1194.6599999999999,6.0,0.0,1.0,6.0,0,3,Steady Users,0,188
769,UnitSystems,Manufacturing,enterprise,US,United States,2024-10-31,event,True,,,9.0,Enterprise,enterprise,active,89.1,60,43,1237.5333333333333,14,95.68,3.0,0.0,,6.0,0,1,Engaged Free/Low-Tier,1,181
770,BeamAnalytics,Healthcare,medium,CA,Canada,2023-04-25,organic,True,,,,Professional,professional,active,39.0,25,22,1367.0,14,3852.52,7.0,2.0,,5.0,0,2,Steady Users,0,188
771,Vertex Net,Real Estate,small,GB,United Kingdom,2023-10-16,organic,False,2025-09-19 02:46:02,Not enough users,0.0,Professional Plus,professional,cancelled,59.0,46,39,1544.6739130434783,13,532.75,13.0,2.0,4.2,3.0,1,1,Engaged Free/Low-Tier,1,204
772,SyncHub,Media,small,US,United States,2024-09-02,partner,False,2024-10-30 10:30:13,Outgrew the platform,,Free,free,cancelled,0.0,46,39,1580.608695652174,13,565.27,2.0,0.0,,4.0,1,0,At-Risk / Dormant,1,235
773,Flux Corp,Telecommunications,small,IN,India,2023-02-11,referral,False,2024-10-12 02:49:02,Too expensive,10.0,Starter,starter,cancelled,10.0,47,41,1667.0425531914893,13,2833.73,2.0,0.0,,3.0,1,0,At-Risk / Dormant,1,247
774,YieldDev,Healthcare,small,SG,Singapore,2025-01-30,organic,True,,,,Free,free,active,0.0,37,29,1338.027027027027,14,642.54,8.0,0.0,3.0,4.0,0,0,At-Risk / Dormant,0,243
775,HubSoftware,Education,medium,JP,Japan,2023-08-09,paid_ads,True,,,9.0,Starter,starter,active,12.0,42,30,1200.2142857142858,13,304.06,8.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,184
776,Arc Software,Technology,enterprise,AU,Australia,2023-08-19,referral,False,2024-05-27 03:08:50,Missing features,1.0,Starter,starter,cancelled,12.0,39,33,1330.8974358974358,13,3128.88,4.0,0.0,3.5,4.0,1,2,Steady Users,0,222
777,LinkCorp,Marketing,medium,AU,Australia,2023-06-05,partner,True,,,,Starter,starter,active,12.0,37,29,1260.2162162162163,13,5588.58,10.0,1.0,3.6666666666666665,3.0,0,2,Steady Users,0,180
778,Yield Analytics,Manufacturing,small,SG,Singapore,2023-03-27,organic,True,,,,Starter Plus,starter,active,19.0,47,39,1367.2340425531916,14,1014.83,6.0,0.0,3.5,3.0,0,1,Engaged Free/Low-Tier,1,191
779,TidalCloud,Consulting,large,CA,Canada,2024-03-01,referral,True,,,10.0,Enterprise,enterprise,active,89.1,48,41,1428.1875,14,681.01,7.0,0.0,3.0,6.0,0,1,Engaged Free/Low-Tier,1,236
780,IonLogic,Retail,small,US,United States,2023-06-12,organic,True,,,,Starter,starter,active,10.8,46,38,1362.0869565217392,14,432.6,3.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,180
781,JadeCorp,E-commerce,medium,BR,Brazil,2024-06-29,referral,True,,,,Starter Plus,starter,active,15.83,35,32,1815.2857142857142,14,564.4200000000001,6.0,0.0,,5.0,0,0,At-Risk / Dormant,0,239
782,Core Solutions,Telecommunications,enterprise,US,United States,2024-11-30,organic,True,,,8.0,Free,free,active,0.0,43,35,1410.9767441860465,13,791.02,5.0,1.0,4.0,2.0,0,1,Engaged Free/Low-Tier,1,179
783,Nexus Dev,Healthcare,medium,BR,Brazil,2024-10-02,organic,True,,,7.0,Free,free,active,0.0,42,36,1618.095238095238,14,3002.0,3.0,1.0,,6.0,0,2,Steady Users,1,205
784,TrekSoftware,Education,small,US,United States,2023-09-05,referral,True,,,,Starter Plus,starter,active,16.15,41,32,1468.2682926829268,14,2911.41,5.0,0.0,4.0,4.0,0,2,Steady Users,0,174
785,MistWorks,Telecommunications,small,GB,United Kingdom,2024-04-26,event,True,,,7.0,Professional,professional,active,39.0,37,30,1551.5945945945946,12,864.77,7.0,1.0,3.0,4.0,0,3,Steady Users,0,173
786,Zeal Group,Logistics,medium,FR,France,2025-04-28,organic,True,,,,Starter Plus,starter,active,14.25,47,39,1603.787234042553,13,2091.88,6.0,0.0,4.5,4.0,0,1,Engaged Free/Low-Tier,1,185
787,UnitSolutions,Logistics,small,US,United States,2023-03-17,partner,True,,,,Starter,starter,active,10.0,37,28,1304.1891891891892,13,2196.91,2.0,0.0,,7.0,0,0,At-Risk / Dormant,0,258
788,WarpAnalytics,Legal,medium,IN,India,2023-05-24,organic,False,2024-09-13 01:27:57,Too expensive,2.0,Free,free,cancelled,0.0,39,31,1521.4871794871794,14,8558.31,4.0,1.0,3.0,3.0,1,2,Steady Users,0,201
789,TrekSolutions,Education,medium,FR,France,2023-10-27,partner,True,,,5.0,Professional,professional,active,39.0,31,25,1420.774193548387,13,1192.28,5.0,0.0,4.5,4.0,0,3,Steady Users,0,177
790,Acme Analytics,Marketing,large,JP,Japan,2024-10-21,referral,False,2025-10-17 02:54:20,Outgrew the platform,2.0,Starter,starter,cancelled,12.0,41,32,1319.1463414634147,14,3296.91,4.0,0.0,,3.0,1,2,Steady Users,0,176
791,EchoSolutions,Manufacturing,small,SG,Singapore,2025-03-07,referral,True,,,5.0,Professional,professional,active,32.5,53,47,1529.245283018868,12,2625.11,5.0,0.0,3.5,3.0,0,1,Engaged Free/Low-Tier,1,179
792,Onyx Systems,Marketing,medium,US,United States,2025-09-20,partner,True,,,8.0,Professional,professional,active,32.5,44,35,1263.9545454545455,13,1054.04,1.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,181
793,Peak Platform,E-commerce,large,FR,France,2025-01-30,partner,False,2025-03-25 17:26:14,No longer needed,0.0,Enterprise,enterprise,cancelled,82.5,30,26,1624.5,13,5097.37,3.0,0.0,,2.0,1,2,Steady Users,0,215
794,PulseVentures,Consulting,medium,US,United States,2023-04-30,partner,True,,,3.0,Professional Plus,professional,active,49.17,40,36,1775.65,14,1272.3799999999999,1.0,1.0,,5.0,0,0,At-Risk / Dormant,0,222
795,Acme Ventures,Manufacturing,enterprise,US,United States,2023-01-01,paid_ads,True,,,6.0,Professional Plus,professional,active,49.17,50,40,1231.0,14,2033.0,6.0,1.0,4.0,1.0,0,1,Engaged Free/Low-Tier,1,173
796,Iris Platform,Marketing,small,SG,Singapore,2023-11-23,paid_ads,True,,,7.0,Free,free,active,0.0,43,34,1439.4883720930231,14,2365.19,10.0,1.0,3.0,5.0,0,1,Engaged Free/Low-Tier,1,217
797,EdgeHub,Education,small,CA,Canada,2025-02-20,referral,True,,,6.0,Starter,starter,active,12.0,43,35,1642.7674418604652,13,591.16,4.0,0.0,,6.0,0,1,Engaged Free/Low-Tier,1,183
798,NexusSoftware,Finance,small,US,United States,2023-06-10,organic,True,,,7.0,Starter Plus,starter,active,19.0,36,33,1775.0555555555557,13,3345.07,4.0,0.0,3.0,5.0,0,2,Steady Users,0,207
799,Quark IO,Telecommunications,enterprise,DE,Germany,2024-03-11,organic,True,,,,Professional Plus,professional,active,49.17,40,34,1244.8,12,2010.53,3.0,0.0,,3.0,0,3,Steady Users,0,215
800,Arc Studio,Logistics,enterprise,US,United States,2025-01-03,organic,True,,,,Professional Plus,professional,active,59.0,42,34,1210.0714285714287,14,3386.75,8.0,3.0,4.0,2.0,0,2,Steady Users,1,186
801,UltraCorp,Marketing,medium,JP,Japan,2023-04-20,referral,False,2024-01-24 04:48:52,Company closed,,Professional Plus,professional,cancelled,59.0,40,32,1619.025,13,1476.69,4.0,2.0,2.0,7.0,1,3,Steady Users,0,202
802,CloudHub,Legal,large,CA,Canada,2024-10-16,event,True,,,7.0,Professional,professional,active,32.5,49,41,1454.2448979591836,14,1011.97,6.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,197
803,Vine Tech,Marketing,enterprise,FR,France,2024-07-29,event,False,2025-03-06 11:21:23,Company closed,6.0,Professional,professional,cancelled,32.5,37,30,1544.7297297297298,12,1000.07,3.0,0.0,4.5,5.0,1,3,Steady Users,0,187
804,Zeal Tech,Retail,enterprise,FR,France,2023-08-08,event,False,2025-09-03 12:28:25,Missing features,2.0,Free,free,cancelled,0.0,31,23,1303.6129032258063,13,2907.85,4.0,0.0,4.5,2.0,1,3,Steady Users,0,194
805,Arc Corp,Manufacturing,enterprise,CA,Canada,2024-08-02,organic,True,,,7.0,Professional,professional,active,32.5,48,33,1434.0416666666667,13,658.3100000000001,4.0,0.0,2.0,3.0,0,1,Engaged Free/Low-Tier,1,192
806,Vertex Stack,Healthcare,large,US,United States,2024-06-09,partner,True,,,10.0,Starter Plus,starter,active,19.0,43,34,1521.8139534883721,13,265.72,3.0,0.0,4.0,5.0,0,0,At-Risk / Dormant,1,255
807,WarpTech,Manufacturing,enterprise,DE,Germany,2023-03-16,organic,False,2025-09-24 13:53:47,Company closed,6.0,Enterprise,enterprise,cancelled,84.15,43,36,1699.9767441860465,12,1005.9399999999999,10.0,0.0,3.6666666666666665,5.0,1,3,Steady Users,1,172
808,BoltLogic,Technology,medium,AU,Australia,2024-08-21,partner,True,,,7.0,Starter Plus,starter,active,15.83,50,43,1649.76,14,4093.7,6.0,0.0,3.5,2.0,0,2,Steady Users,1,181
809,Zeal Digital,E-commerce,small,US,United States,2024-07-07,partner,True,,,9.0,Professional,professional,active,39.0,38,30,1574.4473684210527,13,1972.5,5.0,0.0,3.5,3.0,0,3,Steady Users,0,189
810,Kite Corp,Education,small,GB,United Kingdom,2025-08-28,partner,True,,,9.0,Professional,professional,active,32.5,41,36,1870.8536585365853,14,2263.93,4.0,1.0,4.0,3.0,0,1,Engaged Free/Low-Tier,0,173
811,Yield Ventures,Retail,small,US,United States,2023-08-03,organic,False,2025-09-30 19:17:01,,,Free,free,cancelled,0.0,40,32,1298.975,13,403.65999999999997,5.0,0.0,5.0,4.0,1,1,Engaged Free/Low-Tier,0,171
812,BoltLabs,Manufacturing,medium,US,United States,2024-10-29,referral,True,,,,Professional,professional,paused,33.15,45,35,1438.0444444444445,14,1892.98,4.0,2.0,,4.0,0,1,Engaged Free/Low-Tier,1,183
813,EchoLabs,Education,large,SG,Singapore,2024-06-15,partner,False,2025-07-14 21:56:36,,4.0,Starter,starter,cancelled,12.0,41,31,1316.5853658536585,14,424.29999999999995,0.0,0.0,,4.0,1,1,Engaged Free/Low-Tier,0,190
814,Nexus Corp,Retail,small,AU,Australia,2025-08-05,organic,False,2025-09-19 18:21:29,Too expensive,1.0,Free,free,cancelled,0.0,28,18,1027.357142857143,14,780.56,4.0,0.0,,4.0,1,3,Steady Users,0,187
815,Echo AI,Legal,enterprise,US,United States,2023-04-13,referral,False,2024-04-22 22:50:45,Switched to competitor,0.0,Starter,starter,cancelled,9.0,57,44,1234.3508771929824,14,1514.7,4.0,0.0,4.0,2.0,1,1,Engaged Free/Low-Tier,1,178
816,Mist Stack,Technology,small,CA,Canada,2024-11-15,partner,True,,,9.0,Professional,professional,active,39.0,34,26,1237.8823529411766,12,876.56,4.0,1.0,4.0,5.0,0,3,Steady Users,0,191
817,IonPlatform,Insurance,small,GB,United Kingdom,2023-04-18,event,True,,,9.0,Starter,starter,active,12.0,46,37,1417.8695652173913,14,663.86,7.0,1.0,2.0,5.0,0,1,Engaged Free/Low-Tier,1,172
818,KeenAnalytics,Finance,small,AU,Australia,2025-03-29,paid_ads,True,,,5.0,Starter,starter,active,9.0,31,27,1543.8709677419354,13,1400.16,2.0,0.0,,6.0,0,3,Steady Users,0,207
819,AcmeDigital,Retail,enterprise,GB,United Kingdom,2023-07-12,organic,True,,,,Professional,professional,active,39.0,35,32,1794.9142857142858,11,2789.83,4.0,0.0,3.0,4.0,0,3,Steady Users,0,237
820,CoreSoftware,Education,medium,CA,Canada,2025-07-02,referral,False,2025-09-03 02:32:52,,,Professional,professional,cancelled,39.0,39,30,1421.948717948718,14,510.78999999999996,5.0,1.0,4.0,4.0,1,1,Engaged Free/Low-Tier,0,187
821,VertexHub,Healthcare,enterprise,IN,India,2024-04-13,paid_ads,True,,,8.0,Professional,professional,active,32.5,44,33,1403.2727272727273,13,1324.03,3.0,0.0,3.0,4.0,0,1,Engaged Free/Low-Tier,1,207
822,GlowSolutions,Telecommunications,medium,GB,United Kingdom,2023-12-29,organic,True,,,,Starter,starter,active,10.0,32,21,1390.125,12,1194.4099999999999,10.0,1.0,5.0,4.0,0,0,At-Risk / Dormant,0,246
823,IrisStudio,Legal,medium,US,United States,2025-08-10,organic,True,,,10.0,Professional Plus,professional,active,49.17,41,36,1775.780487804878,14,2255.87,5.0,1.0,3.6666666666666665,5.0,0,1,Engaged Free/Low-Tier,0,172
824,Zen Cloud,Manufacturing,medium,AU,Australia,2023-09-15,partner,True,,,,Enterprise,enterprise,active,82.5,53,38,1363.6415094339623,14,1337.51,2.0,1.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,188
825,KiteHub,E-commerce,medium,US,United States,2025-09-13,paid_ads,True,,,7.0,Enterprise,enterprise,active,82.5,57,42,1606.3157894736842,14,964.57,4.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,194
826,UltraLabs,Media,small,JP,Japan,2023-05-08,paid_ads,True,,,,Professional Plus,professional,active,49.17,31,25,1495.6451612903227,14,1079.49,4.0,0.0,,1.0,0,1,Engaged Free/Low-Tier,0,180
827,VertexAnalytics,Technology,medium,DE,Germany,2023-08-19,organic,True,,,9.0,Starter,starter,active,10.0,62,47,1542.6290322580646,14,500.43,4.0,1.0,4.0,1.0,0,1,Engaged Free/Low-Tier,1,173
828,OnyxSystems,Education,enterprise,FR,France,2025-05-06,referral,True,,,0.0,Free,free,active,0.0,41,36,1676.3658536585365,11,2169.93,6.0,1.0,3.0,6.0,0,3,Steady Users,0,173
829,Grid Ventures,Retail,enterprise,SG,Singapore,2024-11-19,organic,True,,,,Starter Plus,starter,active,15.83,48,36,1306.8541666666667,14,2673.9300000000003,4.0,0.0,,2.0,0,1,Engaged Free/Low-Tier,1,203
830,Peak HQ,Retail,medium,BR,Brazil,2023-01-27,organic,True,,,8.0,Free,free,active,0.0,44,40,1621.3636363636363,14,1768.99,7.0,1.0,,5.0,0,1,Engaged Free/Low-Tier,1,175
831,BoltPro,Telecommunications,small,IN,India,2025-03-13,event,False,2025-10-06 22:46:34,,,Free,free,cancelled,0.0,54,46,1751.3148148148148,13,943.22,6.0,1.0,,4.0,1,1,Engaged Free/Low-Tier,1,204
832,WarpStudio,Finance,enterprise,CA,Canada,2023-11-10,organic,False,2025-06-22 17:56:58,Switched to competitor,,Professional,professional,cancelled,39.0,37,25,1075.4324324324325,13,1374.98,5.0,0.0,3.6666666666666665,5.0,1,3,Steady Users,0,187
833,NexusIO,Insurance,medium,GB,United Kingdom,2025-02-11,event,False,2025-05-17 10:56:11,Company closed,1.0,Starter,starter,cancelled,10.0,45,38,1666.1555555555556,14,816.56,2.0,0.0,,5.0,1,1,Engaged Free/Low-Tier,1,171
834,Trek Group,Telecommunications,large,AU,Australia,2025-08-01,event,True,,,,Starter,starter,active,12.0,39,29,1315.5641025641025,11,533.84,5.0,0.0,4.0,4.0,0,3,Steady Users,0,198
835,Orbit Net,E-commerce,small,GB,United Kingdom,2023-01-22,partner,True,,,7.0,Professional,professional,active,39.0,44,35,1537.2272727272727,12,1213.32,2.0,0.0,4.0,3.0,0,3,Steady Users,1,175
836,Xenon Analytics,Manufacturing,small,IN,India,2025-04-27,paid_ads,True,,,8.0,Professional Plus,professional,active,49.17,51,40,1128.7843137254902,14,429.76,2.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,183
837,Mist Platform,Legal,small,FR,France,2024-08-11,organic,True,,,7.0,Free,free,active,0.0,40,29,1360.425,11,1072.9,7.0,0.0,4.0,3.0,0,3,Steady Users,0,172
838,Core Dynamics,Logistics,small,IN,India,2023-10-10,organic,True,,,,Professional,professional,active,29.25,37,29,1443.4324324324325,14,674.45,10.0,0.0,3.5,3.0,0,1,Engaged Free/Low-Tier,0,202
839,TrekHub,Manufacturing,small,SG,Singapore,2025-03-28,paid_ads,True,,,,Starter Plus,starter,active,19.0,42,33,1649.9285714285713,13,2214.75,5.0,0.0,4.0,3.0,0,2,Steady Users,1,202
840,ZealDynamics,Real Estate,small,US,United States,2023-03-14,partner,True,,,9.0,Starter Plus,starter,active,15.83,46,38,1407.3478260869565,13,401.96000000000004,6.0,0.0,,7.0,0,1,Engaged Free/Low-Tier,1,183
841,PulseGroup,Finance,enterprise,US,United States,2025-08-26,organic,True,,,,Professional Plus,professional,active,59.0,41,32,1263.780487804878,12,1272.11,5.0,0.0,4.0,5.0,0,3,Steady Users,0,194
842,Tidal Studio,Finance,large,AU,Australia,2024-10-24,event,True,,,9.0,Professional,professional,active,39.0,38,31,1531.8157894736842,13,232.55,3.0,1.0,,4.0,0,3,Steady Users,0,185
843,Jade AI,Logistics,small,US,United States,2023-11-10,paid_ads,False,2025-02-23 05:45:13,Integration issues,0.0,Professional,professional,cancelled,33.15,37,33,1411.5405405405406,13,146.31,4.0,0.0,4.0,4.0,1,0,At-Risk / Dormant,0,263
844,MetaStack,Finance,medium,GB,United Kingdom,2023-07-01,paid_ads,True,,,,Starter,starter,active,10.0,45,33,1338.1555555555556,13,1086.11,4.0,1.0,3.0,4.0,0,0,At-Risk / Dormant,1,290
845,CoreLabs,Telecommunications,medium,US,United States,2023-06-21,organic,True,,,8.0,Starter Plus,starter,active,19.0,41,32,1579.0731707317073,14,697.61,3.0,0.0,1.0,4.0,0,1,Engaged Free/Low-Tier,0,178
846,YieldHQ,Logistics,medium,US,United States,2024-02-18,referral,False,2024-05-03 12:50:02,Not enough users,,Professional,professional,cancelled,32.5,46,36,1313.9565217391305,14,6527.21,2.0,1.0,,4.0,1,2,Steady Users,1,220
847,HiveTech,Marketing,medium,BR,Brazil,2023-10-17,organic,True,,,5.0,Starter,starter,active,12.0,35,27,1271.6285714285714,13,154.51,8.0,1.0,4.0,4.0,0,3,Steady Users,0,190
848,ZenCorp,Consulting,small,CA,Canada,2025-03-16,organic,True,,,,Starter,starter,active,12.0,31,24,1435.741935483871,11,2906.15,4.0,1.0,,5.0,0,3,Steady Users,0,179
849,Flow Cloud,Telecommunications,medium,FR,France,2023-02-18,organic,True,,,6.0,Enterprise,enterprise,active,99.0,39,30,1474.076923076923,12,1806.6100000000001,6.0,2.0,5.0,3.0,0,3,Steady Users,0,189
850,RiftCorp,Media,enterprise,US,United States,2025-08-30,referral,False,2025-10-09 18:08:39,,5.0,Starter Plus,starter,cancelled,15.83,43,38,1418.8139534883721,14,403.86,2.0,1.0,1.0,4.0,1,1,Engaged Free/Low-Tier,1,174
851,NovaVentures,Technology,small,AU,Australia,2025-07-26,organic,True,,,,Starter,starter,active,12.0,40,30,1459.925,13,2564.9900000000002,4.0,0.0,5.0,4.0,0,2,Steady Users,0,174
852,OrbitStudio,Manufacturing,small,US,United States,2024-12-28,partner,True,,,,Professional Plus,professional,active,59.0,38,32,1680.4736842105262,12,2417.97,7.0,1.0,4.0,4.0,0,3,Steady Users,0,202
853,PeakPro,Manufacturing,large,US,United States,2024-05-14,organic,True,,,8.0,Starter,starter,active,12.0,33,29,1405.939393939394,11,930.77,5.0,1.0,4.0,3.0,0,0,At-Risk / Dormant,0,341
854,VineAnalytics,Legal,large,AU,Australia,2023-05-03,partner,True,,,,Professional Plus,professional,active,59.0,38,33,1523.6052631578948,13,1036.15,6.0,2.0,3.0,5.0,0,3,Steady Users,0,190
855,FlowDynamics,E-commerce,small,JP,Japan,2023-07-08,paid_ads,False,2023-11-19 16:52:05,Missing features,2.0,Starter,starter,cancelled,12.0,41,34,1661.4634146341464,13,4250.41,4.0,0.0,3.0,3.0,1,2,Steady Users,0,175
856,QuestDev,E-commerce,enterprise,GB,United Kingdom,2023-09-14,organic,True,,,5.0,Free,free,active,0.0,45,35,1272.9555555555555,14,1157.87,3.0,0.0,4.0,3.0,0,1,Engaged Free/Low-Tier,1,172
857,Sync Dev,Healthcare,small,US,United States,2023-03-13,event,True,,,,Professional Plus,professional,active,47.2,40,33,1533.0,13,312.71000000000004,4.0,1.0,4.0,4.0,0,3,Steady Users,0,208
858,Ultra AI,Healthcare,large,US,United States,2023-11-26,partner,True,,,3.0,Starter,starter,active,10.0,40,32,1409.9,14,269.70000000000005,5.0,0.0,5.0,3.0,0,1,Engaged Free/Low-Tier,0,199
859,Orbit Hub,Logistics,small,BR,Brazil,2024-10-22,organic,True,,,,Starter Plus,starter,active,19.0,43,36,1278.3720930232557,13,997.0,6.0,1.0,3.0,4.0,0,1,Engaged Free/Low-Tier,1,195
860,Flux Group,Education,small,SG,Singapore,2023-08-18,event,False,2025-01-23 20:16:41,,10.0,Professional,professional,cancelled,32.5,51,43,1380.0,13,911.24,3.0,0.0,4.0,3.0,1,1,Engaged Free/Low-Tier,1,187
861,KiteStudio,Manufacturing,enterprise,DE,Germany,2024-02-16,organic,False,2025-07-16 14:48:17,Company closed,2.0,Starter,starter,cancelled,10.0,30,25,1409.3,13,743.55,2.0,1.0,4.0,5.0,1,3,Steady Users,0,194
