ticket_id,customer_id,member_id,category,priority,status,subject,created_at,first_response_at,resolved_at,satisfaction_score,escalated,tags,company_name,is_active,plan_id,plan_tier
3560,714,,onboarding,medium,waiting_on_customer,Feature request: dark mode,2025-10-30 12:30:24,2025-11-02 10:30:24,,,False,"training , billing , documentation , migration",DataNet,True,2,starter
3561,750,,performance,medium,open,Data import from CSV failing,2025-06-13 11:00:50,,,,False,"migration , api , mobile",TidalDev,True,1,free
3562,708,,security,high,waiting_on_customer,Export failing for large datasets,2025-03-27 15:56:16,2025-03-27 18:56:16,,,True,"sso , integration , urgent",Luna Ops,True,4,professional
3563,661,8487.0,onboarding,medium,closed,White label logo not displaying,2025-02-05 12:15:45,2025-02-07 13:15:45,2025-02-08 21:15:45,,False,,MistSoftware,True,7,enterprise
3564,913,,feature_request,medium,in_progress,Webhook delivery failures,2025-01-03 02:35:23,2025-01-05 00:35:23,,,False,,Vertex Ops,False,5,professional
3565,379,4818.0,account,medium,resolved,Integration with Slack not working,2024-10-24 02:55:15,2024-10-25 09:55:15,2024-10-27 15:55:15,4.0,False,"bug , urgent",BeamDynamics,True,6,enterprise
3566,828,,technical,high,waiting_on_customer,SSO configuration help needed,2025-06-13 07:11:45,2025-06-13 08:11:45,,,False,billing,OnyxSystems,True,1,free
3567,933,,security,high,waiting_on_customer,API rate limiting issues,2025-08-09 16:21:46,2025-08-09 21:21:46,,,False,"sso, gdpr, performance",HiveGroup,True,2,starter
3568,437,5585.0,security,critical,waiting_on_customer,Cannot login to dashboard,2025-06-25 02:30:02,2025-06-25 03:50:02,,,False,"billing , billing",Ultra IO,True,1,free
3569,505,6414.0,api,low,closed,Feature request: dark mode,2025-05-31 15:51:17,2025-06-01 14:51:17,2025-06-07 15:51:17,,False,performance;feature;performance,Mist Ventures,True,1,free
3570,92,1409.0,onboarding,high,resolved,Cannot downgrade plan,2025-10-03 07:10:37,2025-10-03 16:10:37,2025-10-06 02:10:37,,False,enterprise;bug;sso;feature,DriftVentures,True,1,free
3571,974,,feature_request,high,open,API rate limiting issues,2025-02-01 17:12:42,,,,False,,ArcLabs,True,1,free
3572,610,7811.0,api,high,closed,Integration with Slack not working,2024-09-19 05:39:53,2024-09-19 17:39:53,2024-09-21 14:39:53,5.0,False,export,Arc Dev,False,6,enterprise
3573,249,3482.0,security,low,resolved,Export failing for large datasets,2025-08-29 19:03:57,2025-08-31 12:03:57,2025-09-04 02:03:57,,False,,RiftPro,True,4,professional
3574,998,,security,high,closed,API rate limiting issues,2024-09-26 11:31:24,2024-09-26 21:31:24,2024-10-01 06:31:24,3.0,False,"enterprise,feature,documentation,sso",Trek Hub,True,2,starter
3575,722,,performance,low,in_progress,Data import from CSV failing,2024-01-10 07:03:10,2024-01-10 15:03:10,,,False,performance,Sage Dynamics,True,4,professional
3576,912,,security,high,closed,Mobile app crashes on Android,2025-06-25 13:20:26,2025-06-25 20:20:26,2025-06-29 02:20:26,3.0,True,"export, performance, migration, urgent",Vertex Corp,True,1,free
3577,189,2709.0,billing,medium,waiting_on_customer,Webhook delivery failures,2025-09-24 18:15:02,2025-09-26 01:15:02,,,False,"technical , urgent , export , training",Quest Cloud,True,2,starter
3578,267,3714.0,api,low,closed,GDPR data export request,2024-10-14 03:11:22,2024-10-16 18:11:22,2024-10-23 14:11:22,5.0,False,"gdpr , training , onboarding",CloudOps,True,2,starter
3579,711,,account,medium,in_progress,Data import from CSV failing,2025-06-16 05:13:27,2025-06-18 02:13:27,,,False,"billing, urgent, integration, enterprise",FlowPlatform,True,4,professional
3580,632,8125.0,performance,medium,resolved,Feature request: dark mode,2025-05-20 00:30:09,2025-05-22 10:30:09,2025-05-24 13:30:09,,False,"migration , api , mobile , gdpr",Warp Logic,True,2,starter
3581,165,2415.0,technical,critical,in_progress,Cannot downgrade plan,2025-05-29 15:18:57,2025-05-29 16:20:57,,,False,,Zen Works,True,1,free
3582,971,,onboarding,high,open,White label logo not displaying,2025-04-10 07:08:22,,,,False,"billing, feature, urgent, onboarding",FlowNet,True,2,starter
3583,358,4601.0,onboarding,medium,open,Gantt chart not rendering correctly,2025-03-01 08:15:51,,,,False,enterprise,BeamGroup,True,4,professional
3584,615,7833.0,security,medium,open,Feature request: dark mode,2025-07-01 00:08:54,,,,False,bug;billing,Unit Corp,True,2,starter
3585,1180,,performance,high,open,White label logo not displaying,2025-08-05 06:36:21,,,,True,mobile;technical;documentation,Core Hub,True,1,free
3586,570,7324.0,billing,medium,closed,Cannot downgrade plan,2025-09-13 07:06:29,2025-09-15 20:06:29,2025-09-19 02:06:29,,False,feature;integration,VineWorks,True,4,professional
3587,223,3167.0,technical,low,open,Export failing for large datasets,2025-10-17 04:04:09,,,,False,sso,RushDev,True,3,starter
3588,29,577.0,security,medium,waiting_on_customer,Cannot login to dashboard,2025-04-21 18:01:44,2025-04-22 04:01:44,,,False,enterprise,QuestSystems,True,5,professional
3589,770,,technical,critical,waiting_on_customer,Slow loading on project boards,2024-11-20 12:37:03,2024-11-20 13:50:03,,,True,integration,BeamAnalytics,True,4,professional
3590,455,5849.0,security,medium,waiting_on_customer,Cannot downgrade plan,2024-12-04 06:21:52,2024-12-05 13:21:52,,,False,"export, onboarding",HubWorks,True,4,professional
3591,847,,security,critical,open,SSO configuration help needed,2023-12-03 05:40:09,,,,True,"export,training,performance",HiveTech,True,2,starter
3592,223,3167.0,integration,low,resolved,Slow loading on project boards,2024-08-16 15:19:37,2024-08-17 12:19:37,2024-08-23 17:19:37,3.0,False,"integration,technical,api,enterprise",RushDev,True,3,starter
3593,482,6145.0,data_export,low,open,Account merge request,2025-01-23 05:11:07,,,,False,"technical , onboarding , ux",EchoSystems,True,4,professional
3594,441,5611.0,billing,medium,waiting_on_customer,GDPR data export request,2025-09-13 09:19:02,2025-09-16 08:19:02,,,False,"integration , integration",LunaLogic,True,1,free
3595,463,6011.0,data_export,medium,open,Audit log access denied,2025-10-20 12:44:20,,,,False,"urgent, gdpr",IonCorp,True,2,starter
3596,390,4918.0,feature_request,medium,open,Gantt chart not rendering correctly,2025-07-16 03:46:47,,,,False,"billing, enterprise, training",Sync HQ,False,4,professional
3597,271,3759.0,onboarding,low,resolved,Custom workflow automation broken,2025-09-13 10:21:37,2025-09-14 12:21:37,2025-09-16 22:21:37,4.0,False,"technical , documentation , api",SageTech,True,1,free
3598,460,5941.0,technical,medium,waiting_on_customer,Billing discrepancy on latest invoice,2025-10-11 00:25:02,2025-10-11 04:25:02,,,False,"urgent, ux",MistOps,True,4,professional
3599,245,3445.0,billing,low,closed,Feature request: dark mode,2025-09-27 14:27:43,2025-09-29 09:27:43,2025-09-30 02:27:43,3.0,False,"documentation, feature, export, gdpr",Quest Tech,False,2,starter
3600,140,2084.0,onboarding,medium,open,White label logo not displaying,2025-09-09 14:52:30,,,,False,,DriftDigital,False,4,professional
3601,469,6046.0,data_export,medium,in_progress,Webhook delivery failures,2024-08-12 10:05:52,2024-08-12 18:05:52,,,False,,SyncSolutions,False,5,professional
3602,404,5149.0,integration,critical,open,Need help with API authentication,2025-08-29 12:05:05,,,,False,"billing,security",Bolt IO,True,2,starter
3603,476,6080.0,performance,medium,open,Report generation timeout,2023-10-26 18:10:01,,,,False,"export,security",WaveAnalytics,False,2,starter
3604,468,6038.0,account,low,closed,API rate limiting issues,2025-09-15 13:16:28,2025-09-16 03:16:28,2025-09-19 18:16:28,,False,,Drift Corp,True,4,professional
3605,116,1666.0,account,high,closed,Account merge request,2025-09-23 04:53:16,2025-09-23 10:53:16,2025-09-29 17:53:16,2.0,False,"api , migration , security , gdpr",BeamDev,True,3,starter
3606,1195,,technical,low,resolved,SSO configuration help needed,2025-08-05 06:23:18,2025-08-08 06:23:18,2025-08-09 04:23:18,3.0,False,billing;documentation;gdpr;security,Link Works,True,1,free
3607,251,3533.0,integration,medium,closed,Audit log access denied,2024-12-19 10:13:14,2024-12-21 12:13:14,2024-12-22 02:13:14,5.0,False,onboarding;onboarding,AcmeStack,True,1,free
3608,823,,api,critical,resolved,Gantt chart not rendering correctly,2025-08-17 07:58:18,2025-08-17 08:52:18,2025-08-20 18:52:18,3.0,True,,IrisStudio,True,5,professional
3609,1023,,feature_request,low,closed,Integration with Slack not working,2025-09-21 10:00:40,2025-09-24 00:00:40,2025-09-26 13:00:40,4.0,False,"integration, documentation",DataSystems,True,6,enterprise
3610,95,1436.0,performance,low,open,Billing discrepancy on latest invoice,2025-03-31 19:16:15,,,,False,export,PeakNet,True,5,professional
3611,929,,technical,medium,open,Feature request: dark mode,2025-02-24 16:58:16,,,,False,,Tidal Corp,True,5,professional
3612,286,3863.0,security,medium,resolved,Audit log access denied,2025-10-24 20:55:33,2025-10-27 14:55:33,2025-10-28 18:55:33,,False,,KitePlatform,True,5,professional
3613,201,2879.0,performance,low,open,API rate limiting issues,2023-07-31 17:28:24,,,,False,"ux,bug,integration,api",ZenNet,False,5,professional
3614,410,5195.0,performance,low,open,Integration with Slack not working,2025-06-05 10:41:24,,,,False,"billing,onboarding,feature,performance",NovaDigital,True,2,starter
3615,888,,api,low,resolved,Account merge request,2024-09-23 16:13:02,2024-09-25 00:13:02,2024-09-29 14:13:02,4.0,False,"technical,feature,performance,security,technical",Ultra Dynamics,False,5,professional
3616,567,7245.0,onboarding,medium,resolved,Duplicate notifications being sent,2025-08-03 20:33:42,2025-08-04 07:33:42,2025-08-07 11:33:42,5.0,False,technical,Acme Ops,True,3,starter
3617,1121,,data_export,low,waiting_on_customer,Cannot downgrade plan,2025-02-07 16:07:22,2025-02-09 16:07:22,,,False,"bug, mobile, technical",ZealGroup,True,7,enterprise
3618,622,7895.0,data_export,medium,open,Mobile app crashes on Android,2024-06-16 14:34:31,,,,False,api,JetLogic,True,1,free
3619,1086,,technical,critical,closed,Need to add more team members,2024-05-04 12:17:08,2024-05-04 13:18:08,2024-05-05 19:18:08,4.0,False,"migration,integration",Cloud Corp,True,4,professional
3620,640,8244.0,technical,critical,waiting_on_customer,Webhook delivery failures,2025-10-24 03:21:38,2025-10-24 03:47:38,,,False,,MistHub,True,1,free
3621,1029,,account,medium,closed,Time tracking sync issues,2025-08-24 00:03:10,2025-08-27 00:03:10,2025-08-29 23:03:10,5.0,False,"export,documentation,enterprise,integration",GridLogic,False,5,professional
3622,1084,,account,medium,open,Gantt chart not rendering correctly,2025-05-30 21:44:00,,,,False,documentation,GlowGroup,True,2,starter
3623,567,7234.0,account,medium,closed,Cannot login to dashboard,2025-07-10 23:42:46,2025-07-12 12:42:46,2025-07-16 10:42:46,,False,,Acme Ops,True,3,starter
3624,904,,data_export,critical,waiting_on_customer,SSO configuration help needed,2025-07-20 10:09:50,2025-07-20 10:41:50,,,True,"urgent,enterprise",QuarkDynamics,True,3,starter
3625,157,2273.0,account,medium,waiting_on_customer,Cannot login to dashboard,2025-09-13 04:17:05,2025-09-15 13:17:05,,,False,"gdpr,mobile,gdpr",KeenSystems,True,1,free
3626,436,5568.0,billing,medium,waiting_on_customer,API rate limiting issues,2025-07-01 07:09:05,2025-07-02 17:09:05,,,False,"api, technical, training",CoreOps,False,1,free
3627,983,,integration,medium,open,Gantt chart not rendering correctly,2024-05-10 16:56:48,,,,False,documentation,OrbitCorp,True,4,professional
3628,547,6965.0,billing,low,closed,Gantt chart not rendering correctly,2025-05-22 08:53:12,2025-05-25 07:53:12,2025-05-29 00:53:12,,False,"bug,documentation,technical,bug",Trek AI,True,4,professional
3629,377,4808.0,onboarding,medium,open,SSO configuration help needed,2025-08-21 14:39:47,,,,False,training;feature;urgent,ZenLogic,True,2,starter
3630,343,4351.0,security,high,in_progress,Duplicate notifications being sent,2024-12-17 01:35:13,2024-12-17 02:35:13,,,False,"training, gdpr",PeakDigital,True,1,free
3631,971,,data_export,high,resolved,Report generation timeout,2025-06-16 15:08:26,2025-06-16 22:08:26,2025-06-17 05:08:26,5.0,False,,FlowNet,True,2,starter
3632,744,,security,high,waiting_on_customer,Gantt chart not rendering correctly,2023-05-12 05:11:58,2023-05-12 10:11:58,,,False,"api,onboarding,feature,ux,api",CloudCorp,True,6,enterprise
3633,765,,security,medium,in_progress,Export failing for large datasets,2025-10-19 11:39:35,2025-10-21 01:39:35,,,False,"technical,onboarding,gdpr,security",Nova Corp,False,1,free
3634,677,,onboarding,medium,in_progress,Data import from CSV failing,2025-05-11 03:30:04,2025-05-13 14:30:04,,,False,"integration,billing,mobile,urgent",SageCorp,True,5,professional
3635,218,3131.0,onboarding,low,in_progress,Cannot downgrade plan,2024-02-20 15:07:01,2024-02-22 16:07:01,,,False,"gdpr, export",Keen Dynamics,False,2,starter
3636,1008,,security,high,resolved,API rate limiting issues,2024-01-02 21:37:22,2024-01-03 06:37:22,2024-01-09 12:37:22,3.0,True,performance,DataTech,True,1,free
3637,1070,,api,medium,open,Custom workflow automation broken,2025-09-08 18:32:16,,,,False,"technical,api,technical",CorePro,True,6,enterprise
3638,820,,integration,medium,closed,Duplicate notifications being sent,2025-09-19 14:49:21,2025-09-19 19:49:21,2025-09-23 03:49:21,3.0,False,"integration,billing,export,migration",CoreSoftware,False,4,professional
3639,1193,,billing,medium,resolved,Export failing for large datasets,2025-07-28 08:30:45,2025-07-31 02:30:45,2025-08-05 08:30:45,,False,"urgent , api , enterprise , documentation",KeenHub,True,3,starter
3640,1141,,api,high,in_progress,Gantt chart not rendering correctly,2024-10-27 10:42:18,2024-10-27 16:42:18,,,False,"feature, documentation",NovaNet,True,3,starter
3641,932,,account,medium,waiting_on_customer,Custom workflow automation broken,2024-09-23 15:51:27,2024-09-26 03:51:27,,,False,,TrekLabs,True,1,free
3642,195,2756.0,data_export,high,in_progress,Webhook delivery failures,2025-09-09 06:27:10,2025-09-09 15:27:10,,,True,,Kite Analytics,False,6,enterprise
3643,1178,,performance,medium,closed,Feature request: dark mode,2025-08-04 15:38:26,2025-08-07 12:38:26,2025-08-11 16:38:26,4.0,False,"training, enterprise",ZenTech,False,1,free
3644,768,,integration,medium,waiting_on_customer,Cannot login to dashboard,2025-09-26 13:21:07,2025-09-28 03:21:07,,,False,migration;api;training;urgent,BeamTech,True,3,starter
3645,586,7572.0,api,low,resolved,Data import from CSV failing,2025-03-25 03:10:26,2025-03-25 06:10:26,2025-03-29 04:10:26,3.0,False,performance,EdgeDev,True,4,professional
3646,972,,billing,high,open,Account merge request,2024-06-01 03:30:17,,,,True,enterprise,Data Digital,True,1,free
3647,616,7835.0,technical,medium,closed,Account merge request,2025-02-02 09:27:12,2025-02-03 20:27:12,2025-02-06 10:27:12,2.0,False,"sso, technical, urgent",KiteSolutions,False,7,enterprise
3648,804,,performance,medium,open,Gantt chart not rendering correctly,2024-12-18 18:34:41,,,,False,"technical,migration,integration,bug",Zeal Tech,False,1,free
3649,1192,,performance,medium,in_progress,Audit log access denied,2023-10-14 05:20:13,2023-10-16 10:20:13,,,False,technical;documentation;migration;enterprise,LinkHQ,True,2,starter
3650,17,379.0,api,low,resolved,Gantt chart not rendering correctly,2025-04-22 07:58:27,2025-04-25 05:58:27,2025-04-26 03:58:27,4.0,False,security,DriftCloud,True,2,starter
3651,1028,,data_export,high,waiting_on_customer,Time tracking sync issues,2025-04-17 06:58:07,2025-04-17 11:58:07,,,True,"export, technical, migration, onboarding",GlowOps,True,3,starter
3652,15,235.0,feature_request,medium,in_progress,Need to add more team members,2025-07-07 03:56:30,2025-07-09 16:56:30,,,False,,DataLogic,True,2,starter
3653,843,,integration,medium,closed,Mobile app crashes on Android,2024-02-05 08:03:25,2024-02-07 00:03:25,2024-02-08 20:03:25,4.0,False,onboarding,Jade AI,False,4,professional
3654,266,3704.0,api,medium,waiting_on_customer,Need to add more team members,2024-02-22 18:32:08,2024-02-24 09:32:08,,,False,"mobile,feature",NovaOps,True,1,free
3655,1019,,integration,medium,in_progress,Audit log access denied,2025-08-29 10:11:48,2025-08-31 18:11:48,,,False,"migration, feature",Jet Net,True,3,starter
3656,1113,,billing,medium,waiting_on_customer,Audit log access denied,2025-10-20 06:48:24,2025-10-22 17:48:24,,,False,gdpr,Rift Stack,True,2,starter
3657,493,6241.0,integration,low,closed,Time tracking sync issues,2025-05-05 13:34:41,2025-05-06 00:34:41,2025-05-06 19:34:41,4.0,False,gdpr;feature;migration,Flow Dev,True,4,professional
3658,567,7246.0,feature_request,medium,in_progress,Integration with Slack not working,2025-04-28 10:36:01,2025-04-28 22:36:01,,,False,"integration , training",Acme Ops,True,3,starter
3659,458,5884.0,billing,low,waiting_on_customer,Need to add more team members,2025-07-01 08:25:33,2025-07-02 11:25:33,,,False,,VertexNet,True,2,starter
